amount,hour,distance,prev_attempts,country_change,device_new,amount_ratio,velocity,is_fraud
11407.188905583727,22.662395738722413,209.3966595370807,0.0,0.0,0.0,4.513411889477573,2.128500860383574,0.0
19631.54727521141,11.38114119977913,130.07889548102557,1.0,0.0,0.0,15.631375653765081,6.687532544498137,1.0
4999.84781613741,20.689023623743523,365.41048249036487,0.0,0.0,0.0,4.103387122548701,5.428781323608051,1.0
12860.718615956153,20.26918556484169,490.64854524862335,0.0,0.0,0.0,1.6932617103264154,8.328935948872294,1.0
14814.440075862442,7.658411357838135,128.2650312221239,1.0,0.0,0.0,9.541618278906013,1.2508890983640353,1.0
1170.795813872743,19.893971379616257,327.08730073703725,0.0,0.0,0.0,0.29838777121691806,1.2978296572261128,0.0
15192.545849016944,0.8881832331718229,99.04881637987006,1.0,0.0,0.0,1.78684647308403,5.568183602783075,1.0
4271.3978509454155,14.310477083569273,282.66512728580494,0.0,0.0,0.0,16.171754804303205,9.46378653358371,1.0
1635.6393087021352,5.520212094904873,231.9662433441681,0.0,0.0,0.0,15.452319562706165,4.1499775837075425,1.0
23722.649575960797,2.8936052586546914,486.0026648157685,0.0,0.0,0.0,18.31126252605743,3.2694210025469497,1.0
24141.144506533237,1.8468768391010197,304.26363634823326,0.0,0.0,0.0,17.104857174623916,6.066893231978858,1.0
20211.849729430363,16.710930621075356,174.75318604340939,0.0,1.0,0.0,13.69519370847238,9.304486005450311,1.0
7622.298091642533,8.156999130433586,57.04789244396669,0.0,0.0,0.0,1.1414238602831905,8.369278328446237,0.0
2450.826129019533,17.394402516690274,75.62341436746728,0.0,0.0,1.0,15.678687497934483,9.954836107332198,1.0
17108.9833325388,1.5685521791746169,112.65846497561755,0.0,0.0,0.0,16.925665135727154,0.2256858320237709,1.0
11009.410818552637,7.566968107934648,125.483330670149,2.0,0.0,0.0,16.001734700861892,1.1285814471276223,1.0
3059.735488771023,12.947791017008093,425.3080289205689,0.0,0.0,0.0,10.218732802629718,6.09467763366622,1.0
12384.470983680641,18.977355956135124,280.61139414126245,0.0,0.0,0.0,4.7347465891246845,8.205764393338498,1.0
869.3691426693077,7.650060070369678,261.6954556871832,1.0,0.0,0.0,16.92206651620566,2.8524434230676654,1.0
22733.916847948763,15.021393034488218,57.38443593460873,0.0,1.0,0.0,14.570539913828755,2.3921108803421873,1.0
6476.911740184422,21.26346595766849,430.0698466747175,0.0,0.0,0.0,19.617147370338145,7.869757993812009,1.0
16566.43188600601,14.78071651637531,361.40715160424185,1.0,0.0,0.0,3.1982826953430648,0.5638185385323158,1.0
7799.65979147438,5.59102739408721,33.83418095000079,0.0,1.0,0.0,4.590725202735895,3.693826475825851,1.0
13006.499849233493,0.5856187573569125,353.9175486148843,0.0,0.0,0.0,4.314783182641903,5.058092225923297,1.0
13672.289880788558,20.882372973622317,271.769108671323,1.0,1.0,0.0,15.871541375664599,5.603486743503234,1.0
4629.512843582921,0.5104658604092913,40.86267287338913,1.0,0.0,0.0,3.819455199357351,7.286151567927769,0.0
24239.919847836318,20.992840144420786,229.15032076432823,1.0,0.0,0.0,1.4265306134837912,3.548457234306582,1.0
19380.569255794253,12.694491216653088,242.3481435650235,0.0,0.0,0.0,19.97136005105401,6.126843446746072,1.0
23488.078549689086,22.53762476430951,82.88727008163788,0.0,0.0,0.0,0.5938625077584679,5.853754227909564,1.0
22371.735487186943,19.17079765856797,472.8490735001412,2.0,1.0,0.0,16.721356797161427,5.476161006537471,1.0
14951.520470489018,23.9504186528001,424.98768574033096,0.0,0.0,0.0,7.37080014685799,6.404832931422122,1.0
23047.63713322769,8.417083570841044,334.51116866455413,3.0,0.0,0.0,16.848147649180525,2.594491710680763,1.0
2221.4276262774683,18.412518934347045,231.1477805003036,0.0,0.0,0.0,11.136947775101785,0.8464875358462898,0.0
4907.611731854438,9.646341926621812,205.88277079225426,1.0,0.0,0.0,18.042461466778565,1.1927167203974343,1.0
1140.2299498743462,11.517014887293811,325.4867335754771,0.0,0.0,0.0,18.53124042965107,2.2458238265390107,1.0
8140.0049657739755,15.060131117240882,272.7159347034527,0.0,0.0,0.0,0.28105380748744235,5.001979355227853,0.0
9723.045469340155,20.96825074047213,31.136552940942806,0.0,0.0,0.0,1.6007023022564866,8.404427505460202,0.0
6791.0123040296585,23.618003260783084,256.25132438516584,0.0,0.0,0.0,5.0821387184600235,7.012933420883841,1.0
20720.150353706715,18.438561932748435,403.2018086164197,0.0,0.0,0.0,13.419376785633682,7.890406042020471,1.0
8925.265634072795,10.02640277201601,229.61993879847904,1.0,0.0,0.0,17.77661671057897,3.5097562392609136,1.0
7030.553397087645,10.112568054649685,25.978288777134207,1.0,0.0,0.0,9.252844830749858,4.046537416485502,1.0
13571.975118124628,17.701975238133397,393.13909969201654,2.0,0.0,0.0,12.17876501385788,3.9368188599061282,1.0
3531.6963821193185,5.730651498439256,100.6818910679872,0.0,0.0,0.0,3.8511470706316664,1.9187318440450152,0.0
20056.90254904345,2.651378715153472,129.31041744401938,0.0,0.0,0.0,16.118839994245537,0.6121665814357202,1.0
1873.020585557473,8.510931783378638,82.35317671614794,0.0,0.0,0.0,19.34982941593405,5.909160928272268,1.0
24672.304545646926,6.893735799697962,165.10753243574877,2.0,0.0,0.0,5.445118765000489,9.892166834205861,1.0
19308.396784723467,7.111394890943762,378.3757528443175,0.0,0.0,0.0,9.94703643685087,1.6682970495026284,1.0
4975.904881538969,5.6065860251978386,259.6929297519687,0.0,0.0,0.0,1.8137105990768385,0.46684819899273755,0.0
147.99770691882395,1.0102365512726852,102.44063707535628,1.0,0.0,0.0,11.22681946361307,7.795316818239329,1.0
20388.381097086305,0.42897443360193144,438.91503907602043,0.0,0.0,0.0,10.105390492748942,2.525860066847242,1.0
17674.36502275195,23.705337353664756,439.7909274757646,1.0,0.0,0.0,2.974286034686044,8.296438053529284,1.0
18227.889129344272,10.266555209660696,435.28921252300347,0.0,0.0,0.0,8.897117641049693,7.039366670345154,1.0
19284.045963681783,9.223839531832361,119.39810569076964,1.0,1.0,0.0,6.748682576522608,9.456735370508046,1.0
1860.375846834918,16.311534784633675,225.61967209049405,0.0,0.0,0.0,10.484434418573267,4.0892723575667205,0.0
8968.058556321372,5.23809330876154,492.49482807043756,2.0,0.0,1.0,11.754521275033103,6.619698394506342,1.0
2905.5677975329913,22.799068414805408,386.0062381549952,0.0,1.0,0.0,0.2690620142834692,4.648547808132707,1.0
21578.95461263108,18.872280345973248,13.583710612779909,0.0,0.0,0.0,15.24401906069615,6.305886973085435,1.0
15586.220189420672,2.1458640554942283,32.602295630246026,0.0,0.0,0.0,14.288984408048641,4.495989060077373,1.0
8279.141641067703,10.02193861883828,231.96568840616638,0.0,0.0,0.0,7.389099085509791,1.8863224642407483,0.0
1598.3231736477305,21.098839381491953,454.6101029307801,0.0,0.0,0.0,1.1534251178194834,5.078974160033809,0.0
7781.448219674398,22.673568534993848,269.3508989763571,0.0,1.0,0.0,15.1231575417225,5.285842014374423,1.0
8136.331217448409,11.217636269996873,248.9062540171451,1.0,1.0,0.0,19.107985693514834,8.10603848260161,1.0
18242.85839666822,14.721873341056984,52.73684997831529,1.0,0.0,0.0,4.8790167608380814,7.355207057935812,1.0
15942.561209166775,4.008814706209805,328.390052362147,3.0,0.0,1.0,6.538139813367053,6.637916239414441,1.0
22181.4464369824,23.788047027287437,411.05158030011273,1.0,1.0,0.0,3.7578765006881176,1.1338709555257254,1.0
11810.650979797112,5.5601208332026415,190.21000375378117,0.0,0.0,0.0,11.581028854562309,7.20616290663715,1.0
2998.6602059981597,22.625562579243017,387.8059254626637,1.0,0.0,1.0,3.181343753484353,5.003051563545148,1.0
17833.987232702646,15.591519575816843,482.2383269504058,1.0,1.0,0.0,7.18825947488145,8.940995361061592,1.0
19022.018364936266,14.585683077092618,101.88322956384455,0.0,0.0,0.0,13.970558977291832,9.198709341305428,1.0
14036.31716726171,12.304524264396207,261.66481559737065,0.0,0.0,0.0,11.246308061886031,0.5515659060178546,1.0
19276.46982706448,5.5360754812262085,143.56897904228776,1.0,0.0,0.0,7.79060503012591,8.206415603544787,1.0
12349.951953146125,4.236672768132198,396.4272095169197,0.0,1.0,1.0,8.462967075970083,0.3769739042267062,1.0
13073.093406256032,5.2916690176842085,288.79668294057876,0.0,0.0,1.0,11.286006564202266,3.6716962569502263,1.0
10694.250048780155,4.474518291462108,317.29120877515186,0.0,0.0,0.0,0.21670808495450994,5.422999756210791,1.0
645.2239773349388,18.71002736560208,398.957079807947,1.0,0.0,0.0,1.662346382226836,1.4810079862712744,0.0
2706.206760562678,8.403006220001522,197.98523633122744,1.0,0.0,0.0,17.637035548483933,7.463138125690768,1.0
795.415350311489,1.3882242375215128,457.5450342035216,1.0,0.0,0.0,1.6497918829166862,0.08354704172138572,0.0
15913.896177481873,23.25846312337947,266.51443362307,1.0,0.0,0.0,14.16539156458905,1.6859904843403684,1.0
7865.755967097403,21.210861239122217,78.977411417674,0.0,0.0,0.0,18.408759465770146,5.807968298534757,1.0
12719.181572205922,22.26605479668511,347.94955908440124,2.0,0.0,1.0,5.486603725604448,7.143875620372924,1.0
22690.086183413063,23.877787743514446,396.6306752191272,1.0,1.0,1.0,7.472779597484333,9.166431026939161,1.0
6239.812806430385,4.173485981267695,158.38083853376332,0.0,0.0,0.0,11.421535976309853,7.054966519346238,1.0
10265.469246660386,9.50980845366381,428.5896284993765,0.0,1.0,0.0,17.646008495807834,6.7177927025486595,1.0
18891.222952190787,18.197723416898192,453.0716273828832,0.0,0.0,0.0,18.843921186482362,3.943411463506643,1.0
5727.666155635646,16.704494833291015,138.45224368890447,0.0,0.0,0.0,14.817308637414232,0.012844255268014138,0.0
1933.7279466215368,3.6935017521565214,491.76073635761105,0.0,0.0,0.0,1.823733241008411,1.2015925873562194,0.0
7250.888808315063,19.579994999774826,70.35576402437921,0.0,0.0,0.0,13.41616769514353,5.345545447560392,1.0
4038.9199684775704,5.386573724079856,101.00783420124499,1.0,1.0,0.0,8.265044065265974,6.751298858444197,1.0
23243.1443320409,5.371622755742954,92.11241961901307,1.0,0.0,0.0,9.466949889872124,4.174482838964625,1.0
20204.92828531478,12.887386149441927,446.9948550039352,1.0,0.0,0.0,1.0780529678690232,7.306790115283902,1.0
15838.759875195483,14.230558436200877,327.14627616248094,0.0,0.0,1.0,3.9021365729925277,5.218622953321788,1.0
21787.800148791066,13.922068988107469,76.05214161113643,0.0,0.0,0.0,15.83122078991959,0.7417619559431221,1.0
20093.76520170887,2.195684097546117,220.1617091841745,0.0,0.0,0.0,9.133780777652408,1.9201625096794883,1.0
4672.385771562035,21.059060703129127,307.64901253490103,0.0,0.0,0.0,6.103078608459861,8.399982232439429,1.0
22315.049372264544,6.3744010221289455,41.73204249469165,1.0,0.0,0.0,7.741979571902666,7.249127466244395,1.0
13488.162625472112,3.1083581107873,441.20818420366936,1.0,0.0,1.0,17.102550315181038,8.94761987012495,1.0
20187.929477549922,21.32995391685545,401.8017677207676,0.0,0.0,0.0,15.00508044635864,1.1755724912093657,1.0
22403.321585088095,22.93563595751408,252.6033867883191,0.0,0.0,0.0,5.519076403903546,9.90222534615074,1.0
7956.9068395468785,20.691062814370817,483.5633076295852,0.0,0.0,0.0,2.4382866202262288,2.094067139499336,0.0
2760.1975939466424,19.428385793397073,208.88048963754986,0.0,0.0,0.0,5.114764610717026,0.1177987628664201,0.0
5706.099711923122,15.725807535336521,492.0551595182489,0.0,0.0,0.0,18.423053375989202,9.974229390535541,1.0
10683.423637770145,13.220576894619343,333.95999940181355,0.0,0.0,0.0,11.67361787321013,2.8107388544511314,1.0
20452.189000403105,2.0876822378738433,317.3356366269707,0.0,0.0,0.0,10.716256154021178,6.680194525125599,1.0
21519.65727557602,9.80287711369677,82.9774476478925,0.0,0.0,0.0,11.968232633879984,1.766823141763052,1.0
183.73374197445568,8.944524408295536,440.96387915232197,2.0,1.0,0.0,7.383962488355653,5.802285321991417,1.0
12773.575091413368,6.234090810247829,213.74484396030758,2.0,0.0,0.0,16.161429704358305,9.040349864545593,1.0
10441.100968687986,17.36208272852604,81.11670289123968,0.0,0.0,0.0,10.51339636107497,3.201811674284386,1.0
5560.4741836635485,11.9010176418905,6.30375998787952,0.0,1.0,0.0,2.4232832650990312,6.702539760443592,1.0
3005.435529668733,1.9451091817835504,279.8778418191913,2.0,0.0,0.0,2.668395984098353,1.879035887984165,0.0
8447.003133376662,5.284396846795472,263.69981106133815,0.0,0.0,0.0,10.783497015402103,6.247953987187253,1.0
23573.313500773853,16.398210327830302,359.67681118457926,0.0,1.0,0.0,18.7377473396097,3.3645035181751015,1.0
8086.841271198673,1.8271406277672044,445.12902650890106,0.0,0.0,0.0,6.236207221356354,2.1120825858795165,1.0
12974.57763736672,20.42896593717045,39.70329232151476,0.0,0.0,0.0,17.403869260298443,3.1318205070363514,1.0
17578.443782790495,11.883516648335384,365.7482451701812,1.0,0.0,0.0,15.305502172919697,1.7884106850779935,1.0
9097.103763458557,11.534077855839552,93.70597204879111,2.0,0.0,0.0,5.031467613847446,9.019161078378827,0.0
24294.834247196806,14.217786831828423,429.088526578582,0.0,0.0,0.0,0.8231808914932248,3.9718688631712884,1.0
24061.55790060336,19.79234318220358,409.53175693082807,1.0,0.0,0.0,2.1267605763334165,2.4527930497436734,1.0
6302.039572675851,8.347420989652633,270.3968774927722,1.0,0.0,0.0,14.597029283564058,4.484078410159329,1.0
12436.240162250713,16.272387661417525,355.12139931165575,1.0,0.0,0.0,4.073427787008868,3.2053616680649553,1.0
7528.948962321074,13.577567135898985,157.1750565918742,0.0,1.0,0.0,7.488291318057335,7.44419253813326,1.0
7128.163954492916,6.408678484066112,235.58394946640732,0.0,0.0,0.0,10.083813403527854,9.712199118854944,1.0
931.8048143897746,21.08711967252379,410.81844885523583,0.0,1.0,0.0,14.536816552158239,4.380336566976468,1.0
15243.012706157622,19.138224518566275,229.63259858660695,1.0,1.0,0.0,2.353301342856595,8.610333999722403,0.0
12571.948790489248,15.802844031802213,178.8991326627209,0.0,0.0,1.0,8.186691465021482,5.658630735596195,1.0
1296.453993737234,20.413961498261806,247.10622362514994,0.0,0.0,0.0,9.752950891939637,1.5723566509423348,0.0
6973.37514127292,20.815060823035257,414.1246262186092,0.0,0.0,0.0,10.862458573033638,6.906227420813416,1.0
22707.564490306675,17.000711441160835,167.60402368543637,0.0,1.0,0.0,16.385376763764814,5.134344971258201,1.0
5996.6516477676405,20.08831988072813,86.8807965678719,0.0,0.0,0.0,3.5163960813600164,6.506065232521035,0.0
3630.922853559665,16.73931508006281,356.0070101653904,1.0,0.0,0.0,16.175845891349784,8.89687412571665,1.0
12241.4244793363,16.32337852224721,412.9891063540409,0.0,0.0,0.0,13.888280711163377,4.404345706560461,1.0
24641.404848223912,14.846673077164423,50.318739261766666,0.0,0.0,0.0,11.16182920255929,9.011776232173556,1.0
6058.9612350723955,18.06519934938339,119.93705637797237,0.0,0.0,0.0,14.020604621011179,7.506690142816549,1.0
16806.667329672906,3.806522527033769,70.98599488049695,0.0,0.0,0.0,8.299153005137962,4.886049258779847,1.0
19042.87418706465,21.140898220774282,173.9707057910833,1.0,0.0,0.0,2.8541119607656786,6.032221356579637,1.0
5948.562224370068,20.924244665885567,225.17548945270633,0.0,0.0,0.0,13.348728281280808,3.2558113251901144,1.0
18208.126551810372,0.7019347928294195,374.41316848165326,0.0,1.0,0.0,10.540978903043882,9.835972997387742,1.0
9200.900486654138,19.819602013554302,325.57379244083705,0.0,0.0,0.0,12.82355853080123,6.67351163050396,1.0
15811.32270653355,3.0928768193626848,310.4642837392156,0.0,1.0,0.0,6.82617574246695,0.43846852496629896,1.0
15841.90747191476,8.042852502219406,176.1874733048272,1.0,0.0,0.0,18.146644889062735,3.266219057480088,1.0
13399.009355028214,17.844198150998587,420.72377654238,0.0,0.0,0.0,11.78866038465398,6.233144337590575,1.0
2266.3413536596636,3.858237505159397,235.64358369908228,0.0,0.0,0.0,1.799509437388389,0.563332777992398,0.0
20884.209364775055,19.631208578857493,489.55246900757726,0.0,0.0,0.0,9.051099415018129,0.23884191319142767,1.0
8026.2938236436785,19.971220270985807,317.0710691478684,0.0,1.0,0.0,15.151485489398322,4.5002423952780255,1.0
4671.097574892357,12.179225610260069,63.13237078225137,1.0,0.0,0.0,15.90327777847222,3.3269017969267,1.0
1028.9707874535502,0.15326092120400592,338.088781037717,0.0,1.0,0.0,9.942481349998799,4.3829860803316585,1.0
14776.414650274162,6.888915196197907,162.5520077158495,0.0,0.0,0.0,17.90547665954289,2.626933098800052,1.0
16942.33340243864,14.806246041017813,343.1635983430487,0.0,0.0,0.0,5.426601900166521,1.6471774694298091,1.0
424.5298449071252,23.548468272658162,34.82057408120287,1.0,0.0,0.0,8.270914075041505,6.891433569803377,0.0
12807.205526899032,15.163524648400042,87.44071858797969,0.0,0.0,0.0,17.982078520322503,5.145711162678005,1.0
5670.129422196469,6.235285945539835,427.8686294528932,0.0,0.0,0.0,17.93550865778442,2.0015421124936683,1.0
16132.868032332151,15.216136874390672,113.58977851175744,0.0,1.0,0.0,13.745684099611148,3.195894262599983,1.0
4367.417060834736,12.959649113180532,418.52056262147005,0.0,0.0,0.0,17.193712887732183,5.918079076633259,1.0
17276.534075180625,18.716289483627445,139.63804422720523,0.0,0.0,0.0,1.86658801242903,0.7222934827247784,0.0
9674.51630405043,2.567535331847002,321.4409550293538,0.0,0.0,0.0,17.313400026534747,1.4745300926617955,1.0
23418.882418530997,18.26466966004867,347.0752867549155,1.0,0.0,0.0,6.480336140349512,0.7324560410739012,1.0
3446.6483942083714,12.990397888226646,256.3273765725265,0.0,0.0,0.0,3.6487970973215047,8.123173327141188,1.0
8533.24811274596,23.11180809261587,152.65533834836563,1.0,0.0,0.0,4.863459743206722,7.524092332120093,1.0
2845.703295802321,8.204931984928466,106.32218818554806,0.0,0.0,0.0,8.417573309476351,7.533129318792571,1.0
23118.093520781284,15.182925435214756,16.59467728121311,0.0,0.0,0.0,5.098720891628897,7.16325343476028,1.0
21934.710440990715,22.36867453224042,151.9732006203619,0.0,0.0,0.0,6.47929496172833,6.693854236698692,1.0
6455.961276601739,2.460233471776302,326.5813952656415,1.0,0.0,1.0,2.7860718728256777,4.76991915378175,1.0
16503.001310394135,22.493483693674825,469.15240922424135,0.0,0.0,0.0,5.9939176346240695,6.42278163507115,1.0
20432.382783028384,16.50925733521952,435.602241131526,0.0,0.0,0.0,11.488447909385822,0.3836155478797465,1.0
13884.468281870564,1.6280894185241257,383.0323882676513,1.0,0.0,0.0,8.892888791012172,6.214644226567846,1.0
13245.967953116602,7.22312560672359,394.2236716266493,0.0,0.0,0.0,6.999703348594632,7.778777055368772,1.0
6053.888749602287,16.996130127486758,332.4924517379976,0.0,0.0,0.0,14.954397364256566,5.003583603843902,1.0
2336.638167469421,1.6164144352505208,130.1434287830015,1.0,0.0,0.0,17.880848430727028,3.5751332842723693,1.0
22431.421791253637,13.97209104423056,453.5975153529149,2.0,0.0,0.0,15.1601055357577,2.7742673480097912,1.0
22511.447248511628,8.301193366870962,335.36615595291704,0.0,0.0,0.0,6.7068139721418145,6.428020501620825,1.0
15831.205417258965,14.901972426419452,280.22031549021995,0.0,0.0,0.0,14.914399139967317,6.928011986299087,1.0
8482.35447830703,1.0978088115003084,55.494734606740536,1.0,0.0,0.0,3.124405631233619,8.709675998625425,1.0
8736.747269570396,20.91688334765703,223.5277719032127,0.0,0.0,0.0,2.693327963016689,3.423340824609907,0.0
18151.632414967284,23.363735260257528,230.17913560096315,2.0,0.0,0.0,6.977978037019562,7.6977230738558555,1.0
22428.785396214902,23.253068526856595,432.28180476133497,0.0,1.0,0.0,16.173277143976733,5.613558241893379,1.0
22178.28974238528,17.991643961830192,273.32411009389426,0.0,0.0,0.0,5.0023301201218064,8.828364906780791,1.0
19499.08989098202,3.1220697631351673,190.20027448520483,2.0,0.0,0.0,1.3587428370837238,5.278121082956208,1.0
16054.37083739565,18.19831670229654,488.4001642553297,0.0,0.0,1.0,2.721019750606466,5.176298283979673,1.0
2112.6577252262705,0.5900859950112363,55.36029666315784,1.0,1.0,0.0,17.189024873738646,5.778770814409091,1.0
4049.101565224398,0.5309652366959341,211.27421415597232,0.0,0.0,0.0,12.712287366471022,7.493153551424344,1.0
22464.86917129171,7.76664525958899,21.012337585702646,1.0,1.0,0.0,5.138703151062535,9.646904788284608,1.0
15164.662200893152,11.727436569711978,369.95206038346515,1.0,0.0,0.0,11.150386924030807,0.7356335421576565,1.0
239.8343198995749,18.489778027387036,459.03827609957534,0.0,0.0,0.0,10.598834486264472,0.5343460239101716,0.0
2545.7738562221425,16.399089038556124,140.01866477524473,1.0,0.0,0.0,13.143175970969157,9.375503374073386,1.0
16590.909210010315,10.70166495304196,429.17083839956047,1.0,0.0,0.0,4.740432332990164,5.298756255182061,1.0
136.48898031700497,6.567039990759981,146.10911523094887,0.0,1.0,1.0,17.301619445168512,6.149030145669361,1.0
4028.5932049232915,23.930988003785068,455.3850808219576,0.0,0.0,0.0,6.256434385392255,4.824236015947289,1.0
13722.857396270987,10.228351253663352,376.98095179839197,0.0,0.0,0.0,13.913219914127113,0.9365745260747449,1.0
17300.460990340405,10.83328858391221,402.4533884207193,0.0,0.0,0.0,0.42088046280707625,7.680893784186665,1.0
16302.511874969987,3.9269717086000604,9.003277800227249,0.0,0.0,0.0,7.515876884893529,7.472246450885869,1.0
5614.490043419389,19.075429169998305,481.405178537013,0.0,0.0,1.0,7.0990253773802845,3.11703321492812,1.0
17807.35874147492,16.648373418755728,363.3354960351616,0.0,0.0,0.0,10.915340128801986,3.062392452284004,1.0
5938.854696545034,5.2984707069302495,152.37554769306666,1.0,1.0,0.0,1.5474516093662103,8.378413809055186,1.0
8141.7384570001,1.9771450947802247,414.69733242942345,1.0,0.0,0.0,15.823614337149554,0.7235725774132662,1.0
18664.820213899424,16.331983249793115,140.76059920746496,0.0,0.0,0.0,4.433837955174613,8.811051483565658,1.0
16244.326147189895,15.708269142747245,436.37691978306395,1.0,0.0,0.0,13.573052516152002,2.5666168989591442,1.0
21232.093028249506,6.558228647957024,56.29019520596851,0.0,0.0,0.0,16.083921252557452,5.929847477554939,1.0
16443.74617858558,22.82072549400985,351.84298873039785,2.0,0.0,0.0,11.28135142920611,9.359941790017777,1.0
14212.031997353435,3.6253894027416056,270.34923832245516,0.0,1.0,0.0,14.84357581376751,6.781225015366465,1.0
2350.932448024031,10.376035225022445,48.26723509772041,1.0,0.0,0.0,13.271020213078609,4.144298124670366,1.0
9199.217918455244,22.646782084022373,120.9469141294195,1.0,0.0,0.0,7.175042963324951,6.895342089054152,1.0
6637.407168366319,10.073455606226936,6.202018138657395,1.0,0.0,1.0,16.196284926767948,3.439796363163702,1.0
6107.301188043299,15.324622743938054,234.38398273225292,0.0,1.0,0.0,5.964557260722006,2.772584163491861,1.0
24325.533763263615,9.542265551107063,150.6326303800002,1.0,0.0,0.0,11.46713706325519,9.966832779346797,1.0
9833.512139422342,6.581164856368081,299.1787421488794,1.0,0.0,0.0,14.933415008916635,7.507902311797877,1.0
22302.243413876062,23.615463551035877,148.6189038543086,0.0,0.0,0.0,7.6412226052689,6.447199773818176,1.0
15782.1542636716,9.824016151561032,149.95955575349234,2.0,0.0,0.0,6.1250753915867575,3.5528964321931875,1.0
19872.334475505795,21.458380888299224,371.5965993658017,1.0,0.0,1.0,9.24098560243917,0.4916082915504816,1.0
12570.900956698752,5.518910541386068,24.071417989176723,1.0,0.0,0.0,16.377473537548155,0.3105687603515561,1.0
14426.828076812713,5.114512896601999,451.44749759599364,0.0,0.0,0.0,18.60544308659873,5.541812554487988,1.0
12318.017168533408,0.7472179892282726,426.13193719559075,1.0,0.0,0.0,10.947159915911813,7.620327210390511,1.0
4889.122265073132,15.640003809021241,333.90234161320325,0.0,0.0,0.0,13.263177485940671,5.3737919044385505,1.0
18064.078360385018,8.844632249370267,296.61078505369215,1.0,0.0,1.0,18.075145082554393,8.407850719391146,1.0
7026.501337396986,20.74459799615129,446.1512490698261,0.0,0.0,0.0,2.0610823431175533,0.33426533093221633,0.0
617.6560011220314,11.357037760597372,92.66508976435722,0.0,0.0,1.0,4.718363699536684,3.667520764259401,1.0
16140.352674720123,23.23664226995332,39.484581095414306,0.0,0.0,0.0,14.207110124406489,2.3707039117417805,1.0
4435.995878382153,4.4526123768749075,119.75508495476905,0.0,0.0,1.0,16.492514792054763,4.47272968157122,1.0
23512.060022979327,20.84695603093466,397.2891393500951,0.0,0.0,0.0,17.1548776637785,0.7237639319412248,1.0
23848.675139294657,18.6383244670018,17.33513336324166,1.0,0.0,0.0,8.360632819413159,9.541316415710725,1.0
22872.46111160901,18.502124271457248,291.40341754174483,0.0,0.0,0.0,1.87786405560815,2.232554010693609,1.0
9260.265919383555,20.274797474805304,497.71875809565495,0.0,1.0,0.0,8.811851398262435,9.223077754835847,1.0
396.26084705639704,18.264575782631972,427.8480469187697,1.0,0.0,0.0,4.69161834512037,4.2589315503668175,1.0
